DATE OCC,TIME OCC,AREA,AREA NAME,Crm Cd,Crm Cd Desc,Vict Age,Vict Sex,Premis Desc,Weapon Desc,Status Desc,Crm Cd 1,LOCATION,Cross Street,LAT,LON
01/26/2020 12:00:00 AM,1710,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),35,M,DEPARTMENT STORE,,Invest Cont,442.0,700 W  7TH                          ST,,34.048,-118.2577
01/26/2020 12:00:00 AM,1600,1,Central,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",31,M,OTHER STORE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,230.0,600 S  BROADWAY,,34.0467,-118.252
01/26/2020 12:00:00 AM,1100,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),35,M,OTHER BUSINESS,,Invest Cont,442.0,700 W  7TH                          ST,,34.048,-118.2577
01/26/2020 12:00:00 AM,1815,1,Central,860,BATTERY WITH SEXUAL CONTACT,24,F,OTHER/OUTSIDE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,860.0,CHICK HEARN,FIGUEROA,34.0437,-118.2652
01/26/2020 12:00:00 AM,1430,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",44,M,OTHER BUSINESS,,Invest Cont,341.0,1200 S  FIGUEROA                     ST,,34.0431,-118.2692
01/22/2020 12:00:00 AM,700,1,Central,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),55,M,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,745.0,500    RAMIREZ                      ST,,34.0552,-118.2322
01/26/2020 12:00:00 AM,2100,1,Central,330,BURGLARY FROM VEHICLE,27,M,STREET,,Invest Cont,330.0,18TH                         ST,FLOWER                       ST,34.0353,-118.2698
01/26/2020 12:00:00 AM,1700,1,Central,624,BATTERY - SIMPLE ASSAULT,32,M,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,1500 S  FLOWER                       ST,,34.0379,-118.2682
04/08/2020 12:00:00 AM,1500,5,Harbor,330,BURGLARY FROM VEHICLE,48,M,STREET,,Invest Cont,330.0,26300    OZONE                        AV,,33.7837,-118.3079
01/26/2020 12:00:00 AM,2215,1,Central,624,BATTERY - SIMPLE ASSAULT,39,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,5TH                          ST,HILL                         ST,34.0488,-118.2518
01/26/2020 12:00:00 AM,1930,1,Central,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,35,M,PARKING LOT,SIMULATED GUN,Adult Arrest,930.0,7TH,MATEO,34.0346,-118.2323
01/26/2020 12:00:00 AM,1930,1,Central,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,26,F,PARKING LOT,SIMULATED GUN,Adult Arrest,930.0,7TH,MATEO,34.0346,-118.2323
01/26/2020 12:00:00 AM,1745,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),35,M,DEPARTMENT STORE,,Invest Cont,442.0,700 W  7TH                          ST,,34.048,-118.2577
01/26/2020 12:00:00 AM,1646,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),20,F,DEPARTMENT STORE,,Invest Cont,442.0,700 W  7TH                          ST,,34.048,-118.2577
01/27/2020 12:00:00 AM,200,1,Central,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",67,M,SIDEWALK,KNIFE WITH BLADE OVER 6 INCHES IN LENGTH,Invest Cont,230.0,7TH                          ST,MAIN                         ST,34.0439,-118.2514
10/15/2020 12:00:00 AM,2000,21,Topanga,121,"RAPE, FORCIBLE",34,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,121.0,7200    DE SOTO                      AV,,34.2011,-118.5884
01/17/2020 12:00:00 AM,1900,1,Central,330,BURGLARY FROM VEHICLE,27,M,STREET,,Invest Cont,330.0,3RD                          ST,HOPE                         ST,34.0537,-118.2523
01/23/2020 12:00:00 AM,1710,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",26,M,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",,Invest Cont,341.0,500 W  6TH                          ST,,34.0481,-118.2542
01/24/2020 12:00:00 AM,1150,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",23,F,NIGHT CLUB (OPEN EVENINGS ONLY),,Invest Cont,341.0,6TH                          ST,SPRING                       ST,34.046,-118.2509
01/05/2020 12:00:00 AM,1945,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",37,M,STAPLES CENTER *,,Invest Cont,341.0,1100 S  FIGUEROA                     ST,,34.0431,-118.2692
01/25/2020 12:00:00 AM,2117,1,Central,330,BURGLARY FROM VEHICLE,31,F,STREET,,Invest Cont,330.0,5TH                          ST,SEATON,34.0415,-118.2374
01/25/2020 12:00:00 AM,2000,1,Central,330,BURGLARY FROM VEHICLE,37,M,STREET,,Invest Cont,330.0,SEATON,5TH,34.0415,-118.2374
01/23/2020 12:00:00 AM,1200,1,Central,480,BIKE - STOLEN,31,F,STREET,,Invest Cont,480.0,800 W  7TH                          ST,,34.0491,-118.2558
01/19/2020 12:00:00 AM,1020,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),30,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,440.0,700 S  LOS ANGELES                  ST,,34.0433,-118.2504
01/26/2020 12:00:00 AM,1210,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),24,F,BAR/COCKTAIL/NIGHTCLUB,,Invest Cont,440.0,FIGUEROA,OLYMPIC,34.045,-118.2628
01/26/2020 12:00:00 AM,1900,1,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",25,M,"VEHICLE, PASSENGER/TRUCK",UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,740.0,JACKSON,VIGNES,34.0511,-118.2334
01/20/2020 12:00:00 AM,1455,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),38,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,440.0,7TH                          ST,MAIN                         ST,34.0445,-118.2523
01/27/2020 12:00:00 AM,930,1,Central,888,TRESPASSING,31,M,"COFFEE SHOP (STARBUCKS, COFFEE BEAN, PEET'S, ETC.)",,Invest Cont,888.0,800 S  GRAND                        AV,,34.0459,-118.2579
01/25/2020 12:00:00 AM,100,1,Central,626,INTIMATE PARTNER - SIMPLE ASSAULT,21,F,NIGHT CLUB (OPEN EVENINGS ONLY),"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,626.0,700 S  BROADWAY,,34.0452,-118.2534
01/24/2020 12:00:00 AM,1500,1,Central,330,BURGLARY FROM VEHICLE,22,F,PARKING LOT,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,330.0,1200 S  OLIVE                        ST,,34.0395,-118.2622
01/20/2020 12:00:00 AM,1810,1,Central,664,"BUNCO, PETTY THEFT",26,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,664.0,200 S  MAIN                         ST,,34.051,-118.2445
01/26/2020 12:00:00 AM,1530,1,Central,662,"BUNCO, GRAND THEFT",21,F,SIDEWALK,,Invest Cont,662.0,1200    MAPLE                        AV,,34.0388,-118.2574
01/26/2020 12:00:00 AM,1800,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",33,M,RESTAURANT/FAST FOOD,,Invest Cont,341.0,600 N  SPRING                       ST,,34.0582,-118.2387
01/27/2020 12:00:00 AM,825,1,Central,901,VIOLATION OF RESTRAINING ORDER,50,M,STREET,,Invest Cont,901.0,700 E  6TH                          ST,,34.0412,-118.2436
01/27/2020 12:00:00 AM,1000,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),52,F,BEAUTY SUPPLY STORE,,Invest Cont,442.0,200    WINSTON                      ST,,34.0467,-118.247
01/27/2020 12:00:00 AM,1125,1,Central,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,29,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,236.0,BROADWAY                     AV,1ST                          ST,34.0524,-118.2467
01/27/2020 12:00:00 AM,1350,1,Central,624,BATTERY - SIMPLE ASSAULT,68,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,100 E  ANN                          ST,,34.0648,-118.2313
11/29/2020 12:00:00 AM,1900,5,Harbor,624,BATTERY - SIMPLE ASSAULT,41,M,GAS STATION,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,624.0,CARSON,HARVARD,33.8315,-118.3065
01/27/2020 12:00:00 AM,1805,1,Central,624,BATTERY - SIMPLE ASSAULT,34,M,PARKING LOT,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,500    CROCKER                      ST,,34.0435,-118.2427
01/27/2020 12:00:00 AM,600,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),51,F,MISSIONS/SHELTERS,,Invest Cont,440.0,600 S  SAN PEDRO                    ST,,34.0421,-118.2469
01/18/2020 12:00:00 AM,1000,6,Hollywood,900,VIOLATION OF COURT ORDER,54,M,SINGLE FAMILY DWELLING,,Adult Arrest,900.0,5400    RED OAK                      DR,,34.1123,-118.308
01/01/2020 12:00:00 AM,2000,2,Rampart,812,CRM AGNST CHLD (13 OR UNDER) (14-15 & SUSP 10 YRS OLDER),14,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Other,812.0,700 S  RAMPART                      BL,,34.0589,-118.2835
01/27/2020 12:00:00 AM,1335,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),23,M,DEPARTMENT STORE,,Invest Cont,442.0,700 W  7TH                          ST,,34.048,-118.2577
01/26/2020 12:00:00 AM,2140,1,Central,624,BATTERY - SIMPLE ASSAULT,32,F,OTHER BUSINESS,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,100 W  5TH                          ST,,34.0478,-118.2484
01/26/2020 12:00:00 AM,1817,1,Central,624,BATTERY - SIMPLE ASSAULT,28,M,DRUG STORE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,500 S  BROADWAY,,34.0481,-118.2507
01/27/2020 12:00:00 AM,1945,1,Central,330,BURGLARY FROM VEHICLE,28,M,STREET,,Invest Cont,330.0,3RD,CENTRAL,34.0461,-118.2395
03/25/2020 12:00:00 AM,1900,2,Rampart,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",22,F,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,740.0,6TH                          ST,ALVARADO                     ST,34.0601,-118.2761
01/25/2020 12:00:00 AM,1200,1,Central,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,14,M,COLLEGE/JUNIOR COLLEGE/UNIVERSITY,VERBAL THREAT,Invest Cont,930.0,400 N  GRAND                        AV,,34.0594,-118.2452
01/28/2020 12:00:00 AM,30,1,Central,210,ROBBERY,54,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,210.0,ALPINE,YALE                         ST,34.0632,-118.2408
01/27/2020 12:00:00 AM,2020,1,Central,350,"THEFT, PERSON",35,M,SIDEWALK,,Invest Cont,350.0,700 S  GRAND                        AV,,34.0473,-118.2566
01/27/2020 12:00:00 AM,2355,1,Central,625,OTHER ASSAULT,27,M,SIDEWALK,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,625.0,700 S  HOPE                         ST,,34.048,-118.2577
01/27/2020 12:00:00 AM,1630,1,Central,350,"THEFT, PERSON",53,M,MTA - RED LINE - 7TH AND METRO CENTER,,Invest Cont,350.0,600 S  FIGUEROA                     ST,,34.0509,-118.2585
01/27/2020 12:00:00 AM,2130,1,Central,745,VANDALISM - MISDEAMEANOR ($399 OR UNDER),23,M,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,745.0,17TH,HOPE,34.042,-118.2625
01/27/2020 12:00:00 AM,1630,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),68,M,STREET,,Invest Cont,440.0,4TH                          ST,CROCKER                      ST,34.0449,-118.2415
01/03/2020 12:00:00 AM,1000,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",41,F,STREET,,Invest Cont,341.0,9TH,FIGUEROA,34.0468,-118.2641
01/27/2020 12:00:00 AM,415,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),45,M,LA UNION STATION (NOT LINE SPECIFIC),,Invest Cont,440.0,800 N  ALAMEDA                      ST,,34.0563,-118.2374
01/27/2020 12:00:00 AM,2300,1,Central,740,"VANDALISM - FELONY ($400 & OVER, ALL CHURCH VANDALISMS)",33,M,"VEHICLE, PASSENGER/TRUCK",,Invest Cont,740.0,1300 S  MAIN                         ST,,34.0364,-118.2603
01/27/2020 12:00:00 AM,2107,1,Central,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",31,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,956.0,400 S  SPRING                       ST,,34.0488,-118.2483
01/16/2020 12:00:00 AM,2130,4,Hollenbeck,330,BURGLARY FROM VEHICLE,27,M,STREET,,Invest Cont,330.0,PECAN,4TH,34.0425,-118.2217
01/25/2020 12:00:00 AM,1400,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",28,M,HOTEL,,Invest Cont,341.0,900 W  OLYMPIC                      BL,,34.0454,-118.2657
12/31/2020 12:00:00 AM,1930,2,Rampart,626,INTIMATE PARTNER - SIMPLE ASSAULT,30,F,SIDEWALK,UNKNOWN WEAPON/OTHER WEAPON,Adult Other,626.0,1400 W  3RD                          ST,,34.0583,-118.2616
01/28/2020 12:00:00 AM,900,1,Central,624,BATTERY - SIMPLE ASSAULT,25,M,OFFICE BUILDING/OFFICE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,1100 S  OLIVE                        ST,,34.0409,-118.2609
01/28/2020 12:00:00 AM,1045,1,Central,888,TRESPASSING,37,M,DEPARTMENT STORE,,Invest Cont,888.0,700 S  FLOWER                       ST,,34.0487,-118.2588
01/27/2020 12:00:00 AM,1645,1,Central,624,BATTERY - SIMPLE ASSAULT,63,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,600 S  SAN PEDRO                    ST,,34.0421,-118.2469
01/10/2020 12:00:00 AM,1200,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",48,M,OTHER BUSINESS,,Invest Cont,341.0,300 S  LOS ANGELES                  ST,,34.0495,-118.2458
01/27/2020 12:00:00 AM,2000,1,Central,330,BURGLARY FROM VEHICLE,61,M,STREET,,Invest Cont,330.0,800 N  BROADWAY,,34.0623,-118.2383
01/28/2020 12:00:00 AM,2030,1,Central,330,BURGLARY FROM VEHICLE,72,M,STREET,,Invest Cont,330.0,1000 N  BROADWAY,,34.0714,-118.2329
01/28/2020 12:00:00 AM,1630,1,Central,624,BATTERY - SIMPLE ASSAULT,23,F,OTHER STORE,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,600 E  8TH                          ST,,34.0394,-118.2496
01/28/2020 12:00:00 AM,1345,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),41,M,DEPARTMENT STORE,,Invest Cont,442.0,700 W  7TH                          ST,,34.048,-118.2577
07/20/2020 12:00:00 AM,750,5,Harbor,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",60,F,SINGLE FAMILY DWELLING,HAMMER,Adult Arrest,230.0,600 W  23RD                         ST,,33.7234,-118.2907
01/28/2020 12:00:00 AM,1320,1,Central,624,BATTERY - SIMPLE ASSAULT,73,M,LA UNION STATION (NOT LINE SPECIFIC),"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,800 N  ALAMEDA                      ST,,34.0563,-118.2374
06/21/2020 12:00:00 AM,445,4,Hollenbeck,946,OTHER MISCELLANEOUS CRIME,24,M,HOSPITAL,,Invest Cont,946.0,2000    MARENGO                      ST,,34.0609,-118.2052
01/28/2020 12:00:00 AM,1600,1,Central,330,BURGLARY FROM VEHICLE,21,F,STREET,,Invest Cont,330.0,3RD,SAN PEDRO,34.0473,-118.2425
01/28/2020 12:00:00 AM,1020,1,Central,330,BURGLARY FROM VEHICLE,30,M,PARKING UNDERGROUND/BUILDING,,Invest Cont,330.0,600 S  OLIVE                        ST,,34.0481,-118.2542
01/28/2020 12:00:00 AM,1800,1,Central,330,BURGLARY FROM VEHICLE,37,M,STREET,,Invest Cont,330.0,17TH,OLIVE,34.0345,-118.266
01/28/2020 12:00:00 AM,2210,1,Central,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,30,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",VERBAL THREAT,Adult Other,930.0,200    BLOOM                        ST,,34.0643,-118.2299
10/20/2020 12:00:00 AM,1230,16,Foothill,350,"THEFT, PERSON",76,F,SIDEWALK,,Adult Arrest,350.0,11800    STRATHERN                    ST,,34.2157,-118.3902
02/29/2020 12:00:00 AM,1915,6,Hollywood,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,38,F,SINGLE FAMILY DWELLING,VERBAL THREAT,Invest Cont,930.0,700 N  ARDMORE                      AV,,34.0836,-118.3016
01/29/2020 12:00:00 AM,210,1,Central,210,ROBBERY,57,M,SIDEWALK,PIPE/METAL PIPE,Adult Other,210.0,18TH,MAIN                         ST,34.0322,-118.2637
01/28/2020 12:00:00 AM,10,1,Central,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",32,M,STREET,MACE/PEPPER SPRAY,Invest Cont,230.0,7TH,FLOWER,34.0491,-118.2593
01/27/2020 12:00:00 AM,1055,1,Central,956,"LETTERS, LEWD  -  TELEPHONE CALLS, LEWD",64,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,956.0,600    ALPINE                       ST,,34.0632,-118.2408
01/29/2020 12:00:00 AM,730,1,Central,236,INTIMATE PARTNER - AGGRAVATED ASSAULT,25,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,236.0,600 S  SAN PEDRO                    ST,,34.0423,-118.2452
01/29/2020 12:00:00 AM,720,1,Central,624,BATTERY - SIMPLE ASSAULT,50,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,600 S  SAN PEDRO                    ST,,34.0423,-118.2452
12/09/2020 12:00:00 AM,1300,8,West LA,649,DOCUMENT FORGERY / STOLEN FELONY,55,F,SINGLE FAMILY DWELLING,,Invest Cont,649.0,1800    CAMDEN                       AV,,34.0466,-118.4408
01/11/2020 12:00:00 AM,1340,5,Harbor,930,CRIMINAL THREATS - NO WEAPON DISPLAYED,33,F,OTHER BUSINESS,VERBAL THREAT,Adult Arrest,930.0,900 S  GRAND                        AV,,33.7361,-118.2901
04/07/2020 12:00:00 AM,1420,11,Northeast,354,THEFT OF IDENTITY,48,M,GARAGE/CARPORT,,Invest Cont,354.0,2900    SAINT GEORGE                 ST,,34.1097,-118.2739
01/29/2020 12:00:00 AM,1346,1,Central,900,VIOLATION OF COURT ORDER,48,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,900.0,500 S  SAN PEDRO                    ST,,34.0442,-118.2439
01/28/2020 12:00:00 AM,1647,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),33,M,DEPARTMENT STORE,,Invest Cont,442.0,700 W  7TH                          ST,,34.048,-118.2577
01/24/2020 12:00:00 AM,2350,1,Central,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",25,M,NIGHT CLUB (OPEN EVENINGS ONLY),BOTTLE,Invest Cont,230.0,500 W  7TH                          ST,,34.0491,-118.2558
01/29/2020 12:00:00 AM,1300,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),23,M,DEPARTMENT STORE,,Invest Cont,442.0,700 W  7TH                          ST,,34.048,-118.2577
01/29/2020 12:00:00 AM,1215,1,Central,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",55,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,230.0,100    PASEO DE LA PLAZA,,34.0615,-118.2412
01/29/2020 12:00:00 AM,1215,1,Central,624,BATTERY - SIMPLE ASSAULT,38,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Adult Arrest,624.0,100    PASEO DE LA PLAZA,,34.0615,-118.2412
01/20/2020 12:00:00 AM,2330,1,Central,662,"BUNCO, GRAND THEFT",24,F,SINGLE FAMILY DWELLING,,Invest Cont,662.0,600 W  9TH                          ST,,34.0451,-118.2604
01/29/2020 12:00:00 AM,1036,1,Central,442,SHOPLIFTING - PETTY THEFT ($950 & UNDER),23,M,DEPARTMENT STORE,,Invest Cont,442.0,700 W  7TH                          ST,,34.048,-118.2577
01/29/2020 12:00:00 AM,925,1,Central,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",26,F,SIDEWALK,MACE/PEPPER SPRAY,Invest Cont,230.0,SAN PEDRO                    ST,6TH                          ST,34.0423,-118.2452
01/28/2020 12:00:00 AM,1500,1,Central,330,BURGLARY FROM VEHICLE,57,M,STREET,,Invest Cont,330.0,1000    WILDE                        ST,,34.0388,-118.2411
01/29/2020 12:00:00 AM,2130,1,Central,624,BATTERY - SIMPLE ASSAULT,23,F,STREET,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,7TH,SPRING,34.0449,-118.2528
01/26/2020 12:00:00 AM,2330,1,Central,330,BURGLARY FROM VEHICLE,34,M,STREET,UNKNOWN WEAPON/OTHER WEAPON,Invest Cont,330.0,11TH                         ST,MAIN                         ST,34.0391,-118.2581
01/30/2020 12:00:00 AM,400,1,Central,210,ROBBERY,20,M,RESTAURANT/FAST FOOD,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,210.0,800 S  FIGUEROA                     ST,,34.0479,-118.2612
01/29/2020 12:00:00 AM,2245,1,Central,901,VIOLATION OF RESTRAINING ORDER,34,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,901.0,900    MARVIEW                      AV,,34.0673,-118.2489
04/25/2020 12:00:00 AM,1800,10,West Valley,420,THEFT FROM MOTOR VEHICLE - PETTY ($950 & UNDER),59,M,STREET,,Adult Other,420.0,7000    CORBIN                       AV,,34.1975,-118.5623
01/29/2020 12:00:00 AM,1630,1,Central,901,VIOLATION OF RESTRAINING ORDER,48,F,OTHER PREMISE,,Invest Cont,901.0,500 S  SAN PEDRO                    ST,,34.0442,-118.2439
06/11/2020 12:00:00 AM,2000,12,77th Street,624,BATTERY - SIMPLE ASSAULT,30,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)","STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Juv Other,624.0,6600    BRYNHURST                    AV,,33.9794,-118.3338
01/23/2020 12:00:00 AM,1000,1,Central,440,THEFT PLAIN - PETTY ($950 & UNDER),44,F,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,440.0,500 S  SAN PEDRO                    ST,,34.0442,-118.2439
01/29/2020 12:00:00 AM,1000,1,Central,624,BATTERY - SIMPLE ASSAULT,56,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,600    CERES                        AV,,34.0398,-118.2413
01/26/2020 12:00:00 AM,1200,1,Central,480,BIKE - STOLEN,57,M,SINGLE FAMILY DWELLING,,Invest Cont,480.0,900    WHITE KNOLL                  DR,,34.0671,-118.2483
01/29/2020 12:00:00 AM,1840,1,Central,310,BURGLARY,35,M,"MULTI-UNIT DWELLING (APARTMENT, DUPLEX, ETC)",,Invest Cont,310.0,100 S  ALAMEDA                      ST,,34.049,-118.2381
01/21/2020 12:00:00 AM,900,1,Central,480,BIKE - STOLEN,35,M,PARKING LOT,,Invest Cont,480.0,800 S  OLIVE                        ST,,34.0452,-118.2569
01/30/2020 12:00:00 AM,330,1,Central,230,"ASSAULT WITH DEADLY WEAPON, AGGRAVATED ASSAULT",33,M,STREET,STICK,Invest Cont,230.0,5TH                          ST,SAN JULIAN,34.0446,-118.245
06/16/2020 12:00:00 AM,2002,11,Northeast,331,THEFT FROM MOTOR VEHICLE - GRAND ($950.01 AND OVER),40,F,STREET,,Adult Other,331.0,LEGION                       LN,DOVER                        ST,34.121,-118.2685
01/27/2020 12:00:00 AM,1431,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",26,F,LIBRARY,,Invest Cont,341.0,600 W  5TH                          ST,,34.0502,-118.254
01/25/2020 12:00:00 AM,2330,1,Central,330,BURGLARY FROM VEHICLE,53,M,PARKING LOT,,Invest Cont,330.0,FLOWER,VENICE,34.037,-118.2688
01/05/2020 12:00:00 AM,1600,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",21,F,LA UNION STATION (NOT LINE SPECIFIC),,Invest Cont,341.0,800 N  ALAMEDA                      ST,,34.0563,-118.2374
01/28/2020 12:00:00 AM,910,1,Central,330,BURGLARY FROM VEHICLE,53,M,PARKING LOT,,Invest Cont,330.0,900    GEORGIA                      ST,,34.0475,-118.2657
01/30/2020 12:00:00 AM,200,1,Central,330,BURGLARY FROM VEHICLE,27,M,PARKING LOT,,Invest Cont,330.0,JAMES M WOOD,FRANCISCO,34.047,-118.2647
01/30/2020 12:00:00 AM,600,1,Central,341,"THEFT-GRAND ($950.01 & OVER)EXCPT,GUNS,FOWL,LIVESTK,PROD",25,M,RESTAURANT/FAST FOOD,,Invest Cont,341.0,1000 S  BROADWAY,,34.0409,-118.2574
01/30/2020 12:00:00 AM,815,1,Central,626,INTIMATE PARTNER - SIMPLE ASSAULT,40,M,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,626.0,3RD,MAIN,34.0496,-118.2458
01/29/2020 12:00:00 AM,2220,1,Central,330,BURGLARY FROM VEHICLE,44,F,STREET,,Invest Cont,330.0,600 S  SPRING                       ST,,34.0467,-118.252
12/31/2020 12:00:00 AM,1205,1,Central,343,SHOPLIFTING-GRAND THEFT ($950.01 & OVER),38,M,OTHER BUSINESS,,Adult Arrest,343.0,700 S  FIGUEROA                     ST,,34.0483,-118.2631
01/29/2020 12:00:00 AM,1600,1,Central,624,BATTERY - SIMPLE ASSAULT,46,F,SIDEWALK,"STRONG-ARM (HANDS, FIST, FEET OR BODILY FORCE)",Invest Cont,624.0,6TH                          ST,CERES,34.0398,-118.2413
